url,type_bien,quartier,surface,prix_total,prix_m2_final,date_publication,agence
https://www.bienici.com/annonce/vente/toulon/maison/6pieces/century-21-202_3276_2024?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Mourillon - La Mitre - Fort Lamalgue,165.0,699000,4237.0,2026-01-08,CENTURY 21 Le Rocher
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-mourillon-389886?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Les Quatre Chemins,67.0,247000,3687.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/dr-house-immo-1-2123885?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Mourillon - La Mitre - Fort Lamalgue,70.0,282000,4029.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/3pieces/netty-company54396zsr-house-36916?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Chapelle - Saint-André,44.0,130000,2948.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-lessablettes-389379?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,62.0,125000,2016.0,2026-01-08,IBOX LA CORNICHE
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-lessablettes-389591?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Brunet,70.0,165000,2357.0,2026-01-08,IBOX LA CORNICHE
https://www.bienici.com/annonce/vente/toulon/maison/6pieces/hektor-lessablettes-389588?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Siblas,215.0,1090000,4837.0,2026-01-08,IBOX LA CORNICHE
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/hektor-centreville-389686?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Mourillon - La Mitre - Fort Lamalgue,97.0,398000,4103.0,2026-01-08,IBOX Jaurès
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1971375?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Loubière,60.0,219000,3650.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/nestenn-1-99939375421?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,44.0,99900,2270.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/nestenn-1-99939379026?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbertrand,65.0,185000,2846.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/dr-house-immo-1-1129066?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,83.0,195000,2349.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/ag440414-503335031?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Mourillon - La Mitre - Fort Lamalgue,40.0,229000,5725.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/citya-immobilier-41039H-TAPP962627?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Champs-de-Mars,72.0,199000,2770.0,2026-01-08,Citya Estublier
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-bretteimmobilieranne-19522?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,50.0,115000,2300.0,2026-01-08,BRETTE IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-leroy-barre-6148?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,L'Escaillon,75.0,195000,2600.0,2026-01-08,Le Roy-Barré Immobilier - Agent et Expert Immobilier
https://www.bienici.com/annonce/vente/toulon/appartement/6pieces/hektor-royal-immo-30789?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D16%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Darboussèdes,113.0,285000,2524.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/legget-PRO1QYWCNC1H?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Place d'Armes,40.0,261000,6525.0,2026-01-08,Leggett Immobilier International
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-mourillon-389587?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,67.0,149000,2224.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/hektor-IMMOBILIERE-DU-CAP-BRUN-113513?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Serinette - La Barre,85.0,473000,5565.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/safti-1-1566171?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,51.0,129000,2529.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/ag832778-500964050?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Beaulieu,65.0,120000,1846.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/iad-france-1958185?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,59.0,114000,1932.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/twimmo-2058708?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,57.0,99000,1728.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/nestenn-1-99936061132?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,53.0,299000,5642.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/maison/9pieces/iad-france-1744037?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Saint-Jean du Var,130.0,396000,3046.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag340369-500312534?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Rode,65.0,159000,2446.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/iad-france-1955996?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,100.0,249000,2490.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/entities-1046599-3579894?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Font Pré,90.0,459000,5100.0,2026-01-08,PCA MAISONS
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/safti-1-1563661?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,40.0,97000,2425.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/entities-1046599-3579265?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Aguillon,90.0,525000,5833.333333333333,2026-01-08,PCA MAISONS
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag311656-499489919?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,52.0,117000,2250.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-sixfours-388500?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Fort Rouge,55.0,149000,2709.0,2026-01-08,IMMOBOX
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-royalimmolavaletteduvar-30553?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Rode,72.0,182000,2528.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/century-21-202_2305_3501?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont de Bois,71.0,164000,2310.0,2026-01-08,CENTURY 21 Ouest Immo
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/ag752647-499120841?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,72.0,314000,4361.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/ag835636-498837224?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont de Bois,49.0,149900,3059.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1950606?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Siblas,134.0,560000,4179.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1947963?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Cap Brun - Le Petit Bois,150.0,950000,6333.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag832778-497623838?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D17%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,55.0,125000,2273.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/hektor-delmonte-immobilier-la-seyne-sur-mer-1317?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Ubac - Dardennes - Barbasse - Mont Faron,82.0,300000,3659.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/8pieces/iad-france-1949684?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Cap Brun - Le Petit Bois,280.0,1680000,6000.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/twimmo-2098195?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Brunet,55.0,135000,2435.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-gravier11-315?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Jonquet - Guynemer,81.0,165000,2037.0,2026-01-08,GRAVIER IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/safti-1-1558381?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,53.0,130000,2453.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/safti-1-1557528?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Porte d'Italie,51.0,142000,2784.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/immo-facile-58037002?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Rodeilhac,65.0,160000,2462.0,2026-01-08,GIO (Grand Immobilier Ouest)
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-centreville-388171?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,86.0,300000,3480.0,2026-01-08,IBOX Jaurès
https://www.bienici.com/annonce/vente-de-prestige/toulon/appartement/3pieces/hektor-royalimmolavaletteduvar-30474?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Cap Brun - Le Petit Bois,115.0,1100000,9565.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-centreville-388175?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,86.0,300000,3480.0,2026-01-08,IBOX Jaurès
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/century-21-202_3064_4862?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Beaulieu,76.0,498000,6523.0,2026-01-08,CENTURY 21 Colbert Immobilier
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-sixfours-388214?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Les Routes,42.0,170000,4025.0,2026-01-08,IMMOBOX
https://www.bienici.com/annonce/vente/toulon/loft-atelier-surface/5pieces/iad-france-1925541?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Autre,Les Routes,275.0,269000,978.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/century-21-202_3064_4836?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Maison,L'Escaillon,137.0,364500,2663.0,2026-01-08,CENTURY 21 Colbert Immobilier
https://www.bienici.com/annonce/viager/toulon/appartement/3pieces/hektor-11_GRECHTOULON2023-112960?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Aguillon,71.0,68000,957.7464788732394,2026-01-08,
https://www.bienici.com/annonce/vente-de-prestige/toulon/appartement/6pieces/hektor-bretteimmobilieranne-18691?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Claret,154.0,375000,2319.0,2026-01-08,BRETTE IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/maison/3pieces/iad-france-1919947?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Beaulieu,83.0,390000,4699.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/nestenn-1-99939330156?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,88.0,381600,4346.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/ag135538-491788448?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Cap Brun - Le Petit Bois,142.0,693600,4586.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/nestenn-1-99939327018?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,La Chapelle - Saint-André,69.0,229000,3319.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/ag690197-490592711?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbertrand,18.0,143962,7998.0,2026-01-08,PIERRE REVENTE
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/immo-facile-59162155?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Roch,83.0,180000,2066.0,2026-01-08,GIO (Grand Immobilier Ouest)
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-atlasimmobilier-387863?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Claret,70.0,185000,2643.0,2026-01-08,AGENCE ATLAS IBOX
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-royalimmolavaletteduvar-30055?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D18%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Cap Brun - Le Petit Bois,68.0,399000,5864.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-bretteimmobilieranne-19379?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbourdin,74.0,316000,4270.0,2026-01-08,BRETTE IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1904471?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Valbertrand,120.0,499000,4158.0,2026-01-08,
https://www.bienici.com/annonce/viager/toulon/maison/4pieces/hektor-39_victoriametropole2025-7693?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Les Quatre Chemins,107.0,213805,1998.177570093458,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/iad-france-1908156?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Beaulieu,93.0,359000,3860.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/hektor-GTIGPI-30057?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,32.0,105000,3281.0,2026-01-08,
https://www.bienici.com/annonce/viager/toulon/appartement/2pieces/hektor-mourillon-383896?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Darboussèdes,42.0,89000,2119.0476190476193,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-IMMOBILIERE-DU-CAP-BRUN-111112?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Haute-ville,41.0,149000,3634.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/ag311656-487985810?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Brunet,64.0,159500,2492.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag832778-486789224?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,57.0,117000,2053.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag832778-486790865?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,64.0,145000,2266.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/ag832778-485528969?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Aguillon,54.0,125000,2315.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-lpaimmo-27262?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Centre-ville,83.0,299000,3602.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-fontpre-387575?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Corniche du Faron,80.0,324000,4050.0,2026-01-08,IBOX Ecoquartier Font Pré
https://www.bienici.com/annonce/vente/toulon/maison/6pieces/hektor-bretteimmobilieranne-18941?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Sainte-Anne,180.0,879000,4883.0,2026-01-08,BRETTE IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/1piece/nestenn-1-99939295095?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Champs-de-Mars,28.0,109000,3935.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/maison/5pieces/iad-france-1875513?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Palasse,150.0,680000,4533.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-mourillon-387345?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Cap Brun - Le Petit Bois,54.0,249000,4611.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/6pieces/immo-facile-58747829?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Claret,153.0,345000,2163.0,2026-01-08,Immo de France Toulon
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/century-21-202_2305_3395?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Beaulieu,348.0,2890000,8305.0,2026-01-08,CENTURY 21 Ouest Immo
https://www.bienici.com/annonce/vente/toulon/maison/4pieces/hektor-mourillon-375137?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,Le Mourillon - La Mitre - Fort Lamalgue,131.0,599000,4389.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-lpaimmo-27250?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Port,104.0,345000,3317.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-gabrieleimmo-417?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,65.0,115000,1769.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/maison/7pieces/hektor-gravier11-87?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D19%26camera%3D8_4.5866739_43.1085545_0_0,Maison,La Palasse,149.0,579000,3886.0,2026-01-08,GRAVIER IMMOBILIER
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/safti-1-1482222?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Font Pré,80.0,180000,2250.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/4pieces/hektor-mourillon-386965?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Barbès,67.0,109000,1627.0,2026-01-08,IBOX  Mourillon
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/nestenn-1-99939241932?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,,51.0,115000,2264.0,2026-01-08,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol"
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/hektor-dechatouville_toulon-5409?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Le Cap Brun - Le Petit Bois,63.0,273000,4333.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/5pieces/iad-france-1823047?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Valbertrand,94.0,269000,2862.0,2026-01-08,
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/century-21-202_2305_3361?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,58.0,155000,2672.0,2026-01-08,CENTURY 21 Ouest Immo
https://www.bienici.com/annonce/vente/toulon/appartement/3pieces/citya-immobilier-41039H-TAPP941832?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Saint-Jean du Var,55.0,131000,2369.0,2026-01-08,Citya Estublier
https://www.bienici.com/annonce/vente/toulon/appartement/2pieces/hektor-consult-23522?q=%2Frecherche%2Fachat%2Ftoulon-83000%3Fpage%3D20%26camera%3D8_4.5866739_43.1085545_0_0,Appartement,Pont du Las,41.0,86000,2098.0,2026-01-08,
