date_mutation,budget,surface,quartier,adresse_nom_voie
2025-04-29,390000.0,99.0,Section 000BX,RUE JOSEPH
2025-04-29,130000.0,58.0,Section 000DK,AV DES ROUTES
2025-04-29,80318.18,18.0,Section 000CI,BD EDGAR AMIGAS
2025-04-29,820000.0,355.0,Section 000CO,BD DE STRASBOURG
2025-04-29,400000.0,71.0,Section 000BO,COR GENERAL DE GAULLE
2025-04-29,78000.0,33.0,Section 000CY,RUE FELIX BANETTE
2025-04-29,150000.0,39.0,Section 000BE,AV BENOIT MALON
2025-04-29,125000.0,25.0,Section 000BV,BD SAINTE HELENE
2025-04-29,24080.0,0.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2025-04-29,153000.0,47.0,Section 000AW,BD DES ARMARIS
2025-04-29,139000.0,26.0,Section 000BV,BD BAZEILLES
2025-04-29,100000.0,46.0,Section 000DK,BD LOUIS PICON
2025-04-29,403000.0,381.0,Section 000CH,BD MARECHAL JOFFRE
2025-04-29,170000.0,53.0,Section 000CI,RUE DANTON
2025-04-29,338800.0,69.0,Section 000EH,CHE DE MONEIRET
2025-04-29,411460.0,91.0,Section 000BS,BD DE LA MARTILLE
2025-04-29,225000.0,79.0,Section 000DV,CHE DE RIGOUMEL
2025-04-29,135000.0,92.0,Section 000CW,AV ARISTIDE BRIAND
2025-04-29,85000.0,31.0,Section 000DV,IMP RIGOUMEL
2025-04-29,216965.0,50.0,Section 000BT,BD JULES MICHELET
2025-04-29,9000.0,0.0,Section 000AH,AV DE LA PIVOTTE
2025-04-29,27000.0,0.0,Section 000AX,RUE DE L'HOPITAL FONT PRE
2025-04-29,1280000.0,132.0,Section 000BN,CHE DES MOINEAUX
2025-04-29,385950.0,126.0,Section 000ES,CHE BARTHELEMY FLORENT
2025-04-29,152500.0,70.0,Section 000BZ,RUE DARIUS MILHAUD
2025-04-29,275000.0,98.0,Section 000AX,AV FORBIN
2025-04-29,71000.0,20.0,Section 000CO,RUE JEAN JAURES
2025-04-28,171550.0,95.0,Section 000AS,AV BELLEGARDE
2025-04-28,195600.0,93.0,Section 000CI,AV PHILIPPE LEBON
2025-04-28,315000.0,112.0,Section 000BV,COR LITTORAL FREDERIC MISTRAL
2025-04-28,217000.0,82.0,Section 000BR,RUE GENERAL MICHEL AUDEOUD
2025-04-28,127000.0,41.0,Section 000CV,AV ARISTIDE BRIAND
2025-04-28,200000.0,123.0,Section 000BD,AV JOSEPH GASQUET
2025-04-28,180000.0,62.0,Section 000BC,CHE DE FLORE
2025-04-28,124000.0,45.0,Section 000CZ,AV GENERAL GOURAUD
2025-04-28,133100.0,54.0,Section 000CY,RUE LACORDAIRE
2025-04-28,170000.0,42.0,Section 000BV,RUE LAMALGUE
2025-04-28,230000.0,85.0,Section 000CH,IMP REGIMBAUD
2025-04-28,350000.0,59.0,Section 000AL,AV VAL FLEURI
2025-04-28,95000.0,34.0,Section 000CI,AV MARCEL CASTIE
2025-04-28,63500.0,30.0,Section 000CH,RUE BERTHIER
2025-04-28,162500.0,65.0,Section 000DS,RUE VALENTIN HAUY
2025-04-28,24000.0,0.0,Section 000DV,ALL DES ACANTHES
2025-04-28,650000.0,147.0,Section 000BP,BD GEORGES
2025-04-28,118000.0,68.0,Section 000BE,AV FORBIN
2025-04-28,134615.95,43.0,Section 000DS,AV ANDRE LE CHATELIER
2025-04-28,134000.0,56.0,Section 000AV,RUE DE NICE
2025-04-28,242500.0,77.0,Section 000DT,AV LT COLONEL CHABRIEL
2025-04-28,145200.0,53.0,Section 000CH,RUE REGIMBAUD
2025-04-28,175000.0,73.0,Section 000DI,AV DES ROUTES
2025-04-28,500000.0,117.0,Section 000DI,AV PIERRE RENAUDEL
2025-04-28,520000.0,93.0,Section 000BV,COR LITTORAL FREDERIC MISTRAL
2025-04-28,305310.0,97.0,Section 000AH,CHE DE PROVENCE
2025-04-28,125000.0,70.0,Section 000DK,BD PABAN
2025-04-28,900000.0,180.0,Section 000BW,ALL DES LAURIERS ROSES
2025-04-28,233000.0,69.0,Section 000BR,IMP DE KONAKRI
2025-04-28,220400.0,94.0,Section 000CI,RUE DANTON
2025-04-28,25000.0,0.0,Section 000CW,BD BARTHELEMY
2025-04-28,142000.0,28.0,Section 000DR,CHE MON PARADIS
2025-04-28,27500.0,0.0,Section 000CW,BD BARTHELEMY
2025-04-28,77000.0,42.0,Section 000CX,BD BEAUMARCHAIS
2025-04-28,75000.0,78.0,Section 000AW,AV SGT GABRIEL JOURDAN
2025-04-28,245000.0,148.0,Section 000EP,RTE DU VAL D ARDENE
2025-04-28,417490.0,74.0,Section 000BW,BD DU DOCTEUR CUNEO
2025-04-28,542000.0,106.0,Section 000BH,AV LOUIS BARTHOU
2025-04-28,320000.0,115.0,Section 000AS,BD ABBE DUPLOYE
2025-04-28,33000.0,0.0,Section 000EY,COR MARIUS ESCARTEFIGUE
2025-04-28,390000.0,81.0,Section 000BV,RUE FRAVEGA
2025-04-25,95600.0,36.0,Section 000CX,PL BENJAMIN RIMBAUD
2025-04-25,20000.0,0.0,Section 000BI,RUE VICTOR GELU PROLONGEE
2025-04-25,145000.0,40.0,Section 000BV,BD BAZEILLES
2025-04-25,81000.0,28.0,Section 000CK,RUE D ANTRECHAUS
2025-04-25,186500.0,80.0,Section 000BZ,RUE JEAN PHILIPPE RAMEAU
2025-04-25,6501.0,89.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2025-04-25,88000.0,33.0,Section 000CD,RUE EMILE OLLIVIER
2025-04-25,23000.0,40.0,Section 000CE,BD MARECHAL JOFFRE
2025-04-25,105000.0,35.0,Section 000BH,ALL GEORGES LEYGUES
2025-04-25,36000.0,77.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2025-04-25,163000.0,62.0,Section 000CX,AV BIR HAKEIM
2025-04-25,190000.0,102.0,Section 000CN,RUE JEAN JAURES
2025-04-25,245000.0,110.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2025-04-25,147000.0,52.0,Section 000AH,AV DE L ELISA
2025-04-25,25000.0,0.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2025-04-25,43500.0,18.0,Section 000CD,BD LEON BOURGEOIS
2025-04-25,180000.0,99.0,Section 000CE,RUE CAPITAINE JOSEPH CASANOVA
2025-04-25,164000.0,78.0,Section 000CD,AV FRANCOIS CUZIN
2025-04-25,135000.0,51.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2025-04-25,663000.0,106.0,Section 000BL,AV DE LA RESISTANCE
2025-04-24,385000.0,155.0,Section 000DI,RUE DES GLYCINES
2025-04-24,465000.0,112.0,Section 000BK,BD DOCTEUR BOURGAREL
2025-04-24,213000.0,50.0,Section 000AM,IMP DU LIBAN
2025-04-24,110000.0,54.0,Section 000EW,AV DES MOULINS
2025-04-24,37000.0,33.0,Section 000CP,RUE COURBET
2025-04-24,126000.0,54.0,Section 000BP,CHE DE LA BARRE
2025-04-24,44000.0,18.0,Section 000CM,RUE DE LA FRATERNITE
2025-04-24,64500.0,23.0,Section 000BE,IMP BRUNO
2025-04-24,165000.0,38.0,Section 000BP,CHE DE LA ROQUETTE
2025-04-24,142300.0,67.0,Section 000CW,AV LEON JOUHAUX
2025-04-24,155000.0,48.0,Section 000AO,RUE DE LA MARETTE
2025-04-24,90000.0,26.0,Section 000BD,CHE DE LA RESSENCE
2025-04-24,83500.0,42.0,Section 000DY,AV DES FILS MARESCOT
2025-04-24,186000.0,78.0,Section 000DK,BD PABAN
2025-04-24,57000.0,35.0,Section 000BD,CHE DE LA RESSENCE
2025-04-24,209500.0,82.0,Section 000BP,LA PINEDE
2025-04-24,122500.0,35.0,Section 000CK,RUE PICOT
2025-04-24,60000.0,24.0,Section 000CO,RUE ANATOLE FRANCE
2025-04-24,155000.0,79.0,Section 000CN,RUE ANATOLE FRANCE
2025-04-24,220000.0,77.0,Section 000DP,RUE D ALEXANDRIE
2025-04-24,600000.0,385.0,Section 000CO,RUE ANATOLE FRANCE
2025-04-24,330000.0,120.0,Section 000DK,RUE JEAN LOMBARD
2025-04-24,135000.0,64.0,Section 000CY,RUE LACORDAIRE
2025-04-24,290000.0,80.0,Section 000BT,BD JULES MICHELET
2025-04-24,120000.0,54.0,Section 000CL,RUE D ASTOUR
2025-04-24,25000.0,0.0,Section 000DK,BD LOUIS PICON
2025-04-24,130000.0,56.0,Section 000DE,RUE LOUIS COTELLE
2025-04-24,145000.0,52.0,Section 000CW,BD GENERAL BROSSET
2025-04-24,420000.0,111.0,Section 000CO,BD DE STRASBOURG
2025-04-24,106200.0,62.0,Section 000CX,RUE DU CAPITOLE
2025-04-24,130000.0,43.0,Section 000BV,RUE LAMALGUE
2025-04-23,215500.0,80.0,Section 000CE,AV DE LOCARNO
2025-04-23,131000.0,38.0,Section 000DR,RUE DAVID
2025-04-23,144000.0,45.0,Section 000CY,AV DE CLARET
2025-04-23,45537.0,18.0,Section 000CD,BD LEON BOURGEOIS
2025-04-23,210000.0,33.0,Section 000BV,COR LITTORAL FREDERIC MISTRAL
2025-04-23,25000.0,63.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2025-04-23,92650.0,40.0,Section 000CN,RUE D ALGER
2025-04-23,360000.0,90.0,Section 000AX,AV COMMANDANT JEAN LOSTE
2025-04-23,65000.0,23.0,Section 000CO,RUE JEAN JAURES
2025-04-22,1210000.0,270.0,Section 000BO,CHE DE COSTEBELLE
2025-04-22,180000.0,104.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2025-04-22,154000.0,62.0,Section 000DP,RUE DU LT ANDRE FOURNIER
2025-04-22,103000.0,68.0,Section 000CE,BD LEON BOURGEOIS
2025-04-22,184000.0,54.0,Section 000CH,BD DES ACACIAS
2025-04-22,64000.0,20.0,Section 000CO,RUE ANATOLE FRANCE
2025-04-22,65000.0,38.0,Section 000CZ,AV GENERAL GOURAUD
2025-04-22,310000.0,132.0,Section 000CO,RUE JEAN JAURES
2025-04-22,290000.0,100.0,Section 000BV,BD BAZEILLES
2025-04-22,122000.0,33.0,Section 000CN,RUE DE POMET
2025-04-22,113000.0,32.0,Section 000CZ,RUE JANVIER
2025-04-22,23500.0,0.0,Section 000CW,BD BARTHELEMY
2025-04-22,260000.0,0.0,Section 000BN,CHE DE LA CALADE
2025-04-22,124300.0,25.0,Section 000CL,RUE D ASTOUR
2025-04-22,138000.0,181.0,Section 000CZ,AV GENERAL GOURAUD
2025-04-22,241000.0,65.0,Section 000DV,ALL DES ACANTHES
2025-04-22,205000.0,116.0,Section 000CK,AV GEORGES CLEMENCEAU
2025-04-22,262850.0,67.0,Section 000BV,BD SAINTE HELENE
2025-04-22,140000.0,45.0,Section 000CZ,AV PRE FAUCHIER
2025-04-22,270000.0,85.0,Section 000BS,RUE PASCAL D ORIANO
2025-04-22,280000.0,64.0,Section 000DI,RUE DES VIOLETTES
2025-04-22,103000.0,40.0,Section 000CI,RUE DANTON
2025-04-18,170900.0,64.0,Section 000DR,AV DE BOURGOGNE
2025-04-18,200000.0,78.0,Section 000CK,BD DE TESSE
2025-04-18,70000.0,32.0,Section 000CY,RUE COULMIER
2025-04-18,106500.0,68.0,Section 000CD,AV DUSSAP
2025-04-18,122000.0,71.0,Section 000CN,RUE LARMODIEU
2025-04-18,75000.0,31.0,Section 000CY,RUE COULMIER
2025-04-18,186850.0,68.0,Section 000AW,RUE HENRI STE CLAIRE DEVILLE
2025-04-18,125000.0,53.0,Section 000BY,ALL DU DOCTEUR LAURES
2025-04-18,350000.0,90.0,Section 000EP,BD DE L HELVETIE
2025-04-18,281000.0,66.0,Section 000BV,RUE DAILLON
2025-04-18,168000.0,75.0,Section 000BE,RUE DE LA TOUR D AUVERGNE
2025-04-18,135000.0,60.0,Section 000DS,CHE DE FORGENTIER
2025-04-18,367000.0,119.0,Section 000CO,RUE MIRABEAU
2025-04-18,63000.0,40.0,Section 000CX,LE PARIS
2025-04-17,178650.0,81.0,Section 000CP,RUE VINCENT ALLEGRE
2025-04-17,18000.0,0.0,Section 000DH,AV DES MOULINS
2025-04-17,20000.0,0.0,Section 000CX,RUE FELIX MAYOL
2025-04-17,90000.0,42.0,Section 000CI,RUE DANTON
2025-04-17,23000.0,0.0,Section 000BE,AV JOSEPH GASQUET
2025-04-17,570000.0,129.0,Section 000EI,CHE DES BONNES HERBES
2025-04-17,32000.0,0.0,Section 000CW,AV ARISTIDE BRIAND
2025-04-17,150000.0,55.0,Section 000CI,AV PHILIPPE LEBON
2025-04-17,85000.0,35.0,Section 000CD,RUE EMILE OLLIVIER
2025-04-17,65000.0,20.0,Section 000BX,RUE AMIRAL DUMESNIL
2025-04-17,106500.0,47.0,Section 000BR,CHE FLORIAN
2025-04-17,134750.0,56.0,Section 000AV,RUE DE NICE
2025-04-17,86000.0,57.0,Section 000CD,AV DUSSAP
2025-04-17,285000.0,92.0,Section 000AZ,RUE DES GENEVRIERS
2025-04-17,360000.0,92.0,Section 000AM,VC BEAU SEJOUR
2025-04-16,140356.0,64.0,Section 000CX,BD BEAUMARCHAIS
2025-04-16,75000.0,25.0,Section 000CN,RUE VICTOR MICHOLET
2025-04-16,205500.0,76.0,Section 000BZ,AV D ENTRECASTEAUX
2025-04-16,45000.0,0.0,Section 000AK,BD DOCTEUR FELIX ESCUDIER
2025-04-16,249400.0,78.0,Section 000CK,RUE VICTOR CLAPPIER
2025-04-16,368675.0,51.0,Section 000DX,RUE DE CASTELLAS
2025-04-16,169887.0,55.0,Section 000AN,BD TRUCY
2025-04-16,247000.0,0.0,Section 000CL,None
2025-04-16,14950.0,0.0,Section 000BY,AV DU PORT DE PLAISANCE
2025-04-16,144000.0,75.0,Section 000CX,RUE D ISLY
2025-04-16,115000.0,67.0,Section 000CZ,AV GENERAL GOURAUD
2025-04-16,25000.0,0.0,Section 000BZ,QUAI MARCEL PAGNOL
2025-04-15,785625.0,136.0,Section 000BS,RUE MASSIGES
2025-04-15,440000.0,121.0,Section 000BC,RUE DE SIOU BLANC
2025-04-15,210000.0,60.0,Section 000DT,RUE D ALEP
2025-04-15,160000.0,76.0,Section 000BZ,AV D ENTRECASTEAUX
2025-04-15,345000.0,62.0,Section 000BH,AV DE SAVOIE
2025-04-15,190835.0,83.0,Section 000CZ,AV GENERAL GOURAUD
2025-04-15,63734.35,25.0,Section 000CK,RUE PICOT
2025-04-15,447200.0,129.0,Section 000BV,BD BAZEILLES
2025-04-15,845500.0,156.0,Section 000BV,BD SAINTE HELENE
2025-04-15,73000.0,22.0,Section 000CH,BD ROBESPIERRE
2025-04-15,25000.0,0.0,Section 000CW,BD BARTHELEMY
2025-04-15,136500.0,65.0,Section 000BE,ALL GEORGES LEYGUES
2025-04-15,30000.0,0.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2025-04-14,330000.0,251.0,Section 000CI,RUE MAISSIN
2025-04-14,97000.0,33.0,Section 000CP,AV DU MARECHAL FOCH
2025-04-14,340000.0,118.0,Section 000CP,AV DU MARECHAL FOCH
2025-04-14,125000.0,65.0,Section 000BE,AV JOSEPH GASQUET
2025-04-14,233600.0,82.0,Section 000BZ,QUAI MARCEL PAGNOL
2025-04-14,85000.0,52.0,Section 000CD,ALL DOC HENRI RAOULX
2025-04-14,23000.0,0.0,Section 000DK,BD LOUIS PICON
2025-04-14,155000.0,57.0,Section 000CD,AV DUSSAP
2025-04-14,223250.0,70.0,Section 000CN,RUE VICTOR MICHOLET
2025-04-14,112200.0,95.0,Section 000DK,CHE DE FORGENTIER
2025-04-14,219000.0,70.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2025-04-14,230000.0,69.0,Section 000BK,BD ENSEIGNE DE VAISSEAU GUES
2025-04-14,175000.0,58.0,Section 000AP,RUE FRAIZE
2025-04-12,127000.0,61.0,Section 000AS,AV MARCEAU
2025-04-11,354255.0,55.0,Section 000CZ,RUE TOURVILLE
2025-04-11,240000.0,81.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2025-04-11,150000.0,50.0,Section 000BR,AV DE LA RESISTANCE
2025-04-11,30000.0,0.0,Section 000CO,RUE PEIRESC
2025-04-11,175000.0,59.0,Section 000BY,BD BAZEILLES
2025-04-11,273000.0,68.0,Section 000BY,AV DU PORT DE PLAISANCE
2025-04-11,50000.0,20.0,Section 000CN,PL GUSTAVE LAMBERT
2025-04-11,12000.0,0.0,Section 000BY,AV DU PORT DE PLAISANCE
2025-04-11,484750.0,87.0,Section 000EM,AV BELLEVUE
2025-04-11,13000.0,0.0,Section 000BP,AV DE LA RESISTANCE
2025-04-11,59000.0,29.0,Section 000CX,PL BENJAMIN RIMBAUD
2025-04-11,138000.0,33.0,Section 000BR,AV DE LA RESISTANCE
2025-04-11,147000.0,56.0,Section 000BI,RUE VICTOR GELU PROLONGEE
2025-04-11,380000.0,95.0,Section 000BP,RUE GEORGES MANDEL
2025-04-10,117000.0,43.0,Section 000CW,BD BARTHELEMY
2025-04-10,60000.0,67.0,Section 000CD,AV FRANCOIS CUZIN
2025-04-10,4000.0,0.0,Section 000BP,AV DE LA RESISTANCE
2025-04-10,171025.0,62.0,Section 000CX,BD DE PARIS
2025-04-10,68000.0,24.0,Section 000AV,RUE DE NICE
2025-04-10,481800.0,104.0,Section 000CN,AV DE LA REPUBLIQUE
2025-04-10,45000.0,34.0,Section 000DM,RUE EDOUARD HERRIOT
2025-04-10,15000.0,0.0,Section 000CD,RUE JEAN PHILIPPE RAMEAU
2025-04-10,256000.0,74.0,Section 000DP,CHE MON PARADIS
2025-04-09,275000.0,110.0,Section 000CK,AV GEORGES CLEMENCEAU
2025-04-09,150000.0,68.0,Section 000CH,BD MARECHAL JOFFRE
2025-04-09,30000.0,0.0,Section 000AN,AV EMILE VINCENT
2025-04-09,88500.0,30.0,Section 000CD,AV FRANCOIS CUZIN
2025-04-09,115000.0,67.0,Section 000BD,AV JOSEPH GASQUET
2025-04-09,163000.0,58.0,Section 000DS,CHE DE FORGENTIER
2025-04-09,150000.0,191.0,Section 000BV,RUE LAMALGUE
2025-04-09,548000.0,99.0,Section 000DE,COR EMILE FABRE
2025-04-09,150000.0,57.0,Section 000DI,PRIMEROSES
2025-04-09,138000.0,63.0,Section 000CM,RUE HENRI SEILLON
2025-04-09,100000.0,40.0,Section 000CN,RUE FELIX PYAT
2025-04-09,300000.0,60.0,Section 000AW,AV SGT GABRIEL JOURDAN
2025-04-09,213800.0,89.0,Section 000CY,RUE DU ROI RENE
2025-04-08,145000.0,51.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2025-04-08,91000.0,41.0,Section 000CX,RUE DOCTEUR REYNAUD
2025-04-08,178000.0,82.0,Section 000CI,AV LENOIR SARRAIRE
2025-04-08,220000.0,86.0,Section 000DH,AV DES MOULINS
2025-04-08,99000.0,58.0,Section 000CD,AV FREDERIC PASSY
2025-04-08,14000.0,0.0,Section 000DL,RUE DANIELLE CASANOVA
2025-04-08,80000.0,33.0,Section 000CX,RUE DE L ORANGERIE
2025-04-08,654200.0,127.0,Section 000AV,MTE DE LA PIVOTTE
2025-04-08,105000.0,77.0,Section 000BZ,PL LOUIS PASTEUR
2025-04-07,128000.0,60.0,Section 000DK,RTE DE PLAISANCE
2025-04-07,293000.0,92.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2025-04-07,260000.0,93.0,Section 000CE,AV BENOIT MALON
2025-04-07,70000.0,388.0,Section 000CY,AV DU 15E CORPS
2025-04-07,190000.0,39.0,Section 000EH,RUE JEAN AYRAL
2025-04-07,400000.0,243.0,Section 000CY,RUE MICHEL DE BOURGES
2025-04-07,61000.0,29.0,Section 000CX,PL BENJAMIN RIMBAUD
2025-04-07,335000.0,158.0,Section 000CO,AV VAUBAN
2025-04-07,475000.0,86.0,Section 000DE,CHE DE LA COLLINE
2025-04-07,23000.0,0.0,Section 000AN,RUE CHEVALIER D ASSAS
2025-04-07,295000.0,70.0,Section 000AO,RUE CHALLIER
2025-04-07,58000.0,21.0,Section 000CM,PL DE LA POISSONNERIE
2025-04-07,162000.0,84.0,Section 000DT,IMP PEROT
2025-04-07,153200.0,64.0,Section 000CM,RUE AUGUSTIN DAUMAS
2025-04-07,190000.0,72.0,Section 000CP,AV DU MARECHAL FOCH
2025-04-07,365000.0,90.0,Section 000ES,CHE DE LA CARRAIRE
2025-04-07,133000.0,38.0,Section 000AS,AV MARCEAU
2025-04-07,95000.0,34.0,Section 000CK,RUE D ANTRECHAUS
2025-04-04,185000.0,98.0,Section 000BR,RUE AMIRAL NOMY
2025-04-04,216000.0,86.0,Section 000DI,BD INGENIEUR BONNIER
2025-04-04,155000.0,77.0,Section 000CL,RUE VINCENT COURDOUAN
2025-04-04,45000.0,68.0,Section 000AY,BD DES ARMARIS
2025-04-04,173150.0,55.0,Section 000AN,BD TRUCY
2025-04-04,36000.0,47.0,Section 000AY,BD DES ARMARIS
2025-04-04,181000.0,68.0,Section 000AN,AV EMILE VINCENT
2025-04-04,59000.0,38.0,Section 000CY,CHE DE PLAISANCE
2025-04-04,220000.0,173.0,Section 000BY,RUE MARC ET YVONNE BARON
2025-04-04,26800.0,19.0,Section 000CD,BD LEON BOURGEOIS
2025-04-04,85000.0,23.0,Section 000BE,IMP BRUNO
2025-04-04,136500.0,65.0,Section 000CX,AV BIR HAKEIM
2025-04-03,196500.0,67.0,Section 000BP,AV FRANCOIS NARDI
2025-04-03,125850.0,36.0,Section 000BH,ALL GEORGES LEYGUES
2025-04-03,264790.0,78.0,Section 000BR,BD JULES MICHELET
2025-04-03,56000.0,15.0,Section 000CY,RUE MICHEL DE BOURGES
2025-04-03,120000.0,52.0,Section 000DK,RUE CHEVALIER P CASSINE
2025-04-03,266000.0,85.0,Section 000BH,BD JEAN BAPTISTE ABEL
2025-04-03,28000.0,0.0,Section 000CY,RUE JEAN MALLARD
2025-04-03,95000.0,31.0,Section 000CN,RUE DE POMET
2025-04-03,72000.0,54.0,Section 000CX,PL BENJAMIN RIMBAUD
2025-04-03,38000.0,0.0,Section 000CO,RUE PEIRESC
2025-04-02,102000.0,57.0,Section 000CE,AV AMIRAL DAVELUY
2025-04-02,123000.0,46.0,Section 000AT,RUE ALEXANDRE VOLTA
2025-04-02,296500.0,77.0,Section 000BP,RUE JEAN HENRI FABRE
2025-04-02,128000.0,61.0,Section 000CY,LE SAGITTAIRE
2025-04-01,245000.0,60.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2025-04-01,227050.0,81.0,Section 000CO,RUE PAULIN GUERIN
2025-04-01,148000.0,58.0,Section 000BE,AV BENOIT MALON
2025-04-01,331980.0,108.0,Section 000BD,AV JOSEPH GASQUET
2025-04-01,109600.0,68.0,Section 000CW,AV ARISTIDE BRIAND
2025-04-01,191000.0,86.0,Section 000DT,AV CHARLES GANTELME
2025-04-01,109000.0,44.0,Section 000CK,RUE PICOT
2025-04-01,69850.0,22.0,Section 000CL,RUE PAUL LENDRIN
2025-04-01,400000.0,0.0,Section 000BS,AV LOUIS SOREL
2025-04-01,25000.0,0.0,Section 000AY,BD DES ARMARIS
2025-04-01,202710.0,45.0,Section 000EH,RUE JEAN AYRAL
2025-04-01,125000.0,53.0,Section 000BY,ALL DU DOCTEUR LAURES
2025-04-01,48000.0,27.0,Section 000CM,RUE DU MURIER
2025-03-31,190000.0,73.0,Section 000CY,RUE HENRI VIENNE
2025-03-31,159000.0,70.0,Section 000CK,RUE TRUGUET
2025-03-31,300000.0,156.0,Section 000CK,RUE PICOT
2025-03-31,156000.0,68.0,Section 000BY,ALL DU 8 MAI 1945
2025-03-31,158000.0,91.0,Section 000CY,ALL AUMONIER ROBINEAU
2025-03-31,35000.0,32.0,Section 000CM,RUE LAINDET LALONDE
2025-03-31,170000.0,83.0,Section 000CO,RUE PAULIN GUERIN
2025-03-31,80000.0,80.0,Section 000CN,RUE DE L ETOILE
2025-03-31,132800.0,43.0,Section 000CX,BD FLAMENQ
2025-03-31,155000.0,61.0,Section 000EW,CHE DU FORT ROUGE
2025-03-31,315320.0,76.0,Section 000DW,CHE DU JONQUET
2025-03-31,85000.0,42.0,Section 000CY,AV DE CLARET
2025-03-31,118000.0,38.0,Section 000CZ,BD FISQUET
2025-03-31,850000.0,102.0,Section 000BW,IMP DUTASTA
2025-03-31,170800.0,60.0,Section 000DS,CHE DE FORGENTIER
2025-03-31,210000.0,76.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2025-03-31,22000.0,0.0,Section 000AE,COR MARIUS ESCARTEFIGUE
2025-03-31,180000.0,83.0,Section 000BH,AV LOUIS BARTHOU
2025-03-31,144170.0,40.0,Section 000CZ,AV GENERAL GOURAUD
2025-03-31,365000.0,73.0,Section 000BP,AV DE LA RESISTANCE
2025-03-31,162000.0,56.0,Section 000AR,AV VERT COTEAU
2025-03-31,175000.0,305.0,Section 000CZ,RUE VALES
2025-03-31,195000.0,64.0,Section 000CO,RUE DU DOCTEUR JEAN BERTHOLET
2025-03-29,118300.0,71.0,Section 000BY,LA TOUR D'IVOIRE
2025-03-28,227900.0,84.0,Section 000CY,RUE HENRI VIENNE
2025-03-28,315000.0,72.0,Section 000AX,RUE ROLLAND GARROS
2025-03-28,490000.0,410.0,Section 000CL,RUE MAIRAUD
2025-03-28,204000.0,73.0,Section 000DT,AV LT COLONEL CHABRIEL
2025-03-28,23000.0,0.0,Section 000AN,RUE CHEVALIER D ASSAS
2025-03-28,90000.0,57.0,Section 000EW,CHE BARTHELEMY FLORENT
2025-03-28,117000.0,42.0,Section 000CE,AV AMIRAL DAVELUY
2025-03-28,360000.0,80.0,Section 000DL,RUE DANIELLE CASANOVA
2025-03-28,135000.0,68.0,Section 000CW,RUE MATHIEU
2025-03-28,29000.0,76.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2025-03-28,225000.0,79.0,Section 000BI,RUE VICTOR THOURON
2025-03-28,323150.0,53.0,Section 000BE,AV JOSEPH GASQUET
2025-03-28,536600.0,86.0,Section 000AH,CHE DE LA PIVOTTE
2025-03-28,23000.0,0.0,Section 000AN,RUE CHEVALIER D ASSAS
2025-03-27,123000.0,62.0,Section 000CY,BD BAUCHIERE
2025-03-27,165000.0,50.0,Section 000BR,BD JULES MICHELET
2025-03-27,115000.0,55.0,Section 000CX,LE TRITON
2025-03-27,217500.0,70.0,Section 000CN,PL RAIMU
2025-03-27,22500.0,0.0,Section 000DP,CHE MON PARADIS
2025-03-27,32000.0,18.0,Section 000CY,CAR ANTONIN CHAUDE
2025-03-27,99500.0,69.0,Section 000CY,RUE MARCEL SEMBAT
2025-03-27,40000.0,75.0,Section 000CK,RUE GIMELLI
2025-03-27,13000.0,0.0,Section 000BP,AV FRANCOIS ROUSTAN
2025-03-27,116000.0,40.0,Section 000CY,IMP JEANNE JUGAN
2025-03-27,220000.0,59.0,Section 000BP,AV DE LA RESISTANCE
2025-03-27,98000.0,48.0,Section 000CN,RUE RICHARD ANDRIEU
2025-03-27,483350.0,87.0,Section 000BI,BD JEAN BAPTISTE ABEL
2025-03-27,144440.0,39.0,Section 000CY,IMP JEANNE JUGAN
2025-03-27,101200.0,42.0,Section 000CZ,AV PRE FAUCHIER
2025-03-27,280000.0,55.0,Section 000AR,RUE KLEBER
2025-03-27,208000.0,97.0,Section 000CP,AV DES DARDANELLES
2025-03-27,105000.0,91.0,Section 000CZ,RUE JEAN BAPTISTE VIN
2025-03-27,130000.0,30.0,Section 000CN,RUE DE POMET
2025-03-27,247000.0,69.0,Section 000CO,RUE PEIRESC
2025-03-27,6000.0,0.0,Section 000CK,BD DE STRASBOURG
2025-03-27,131500.0,65.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2025-03-26,23000.0,0.0,Section 000CY,RUE COULMIER
2025-03-26,22000.0,0.0,Section 000CW,AV ARISTIDE BRIAND
2025-03-26,155000.0,82.0,Section 000DL,RUE DANIELLE CASANOVA
