date_mutation,annee,mois,type_bien,prix_vente,surface_m2,prix_m2,quartier,adresse
2025-05-09,2025,2025-05,Appartement (T2-T3),122000.0,49.0,2490.0,Saint-Antoine,Av Lazare Carnot
2025-05-09,2025,2025-05,Appartement (T2-T3),120000.0,56.0,2143.0,Bon Rencontre,Rue Du Bon Pasteur
2025-05-09,2025,2025-05,Studio,60500.0,29.0,2086.0,Saint-Antoine,Av Marechal Lyautey
2025-05-07,2025,2025-05,Appartement (T2-T3),60000.0,31.0,1935.0,Bon Rencontre,Rue Alezard
2025-05-07,2025,2025-05,Appartement (T2-T3),85000.0,38.0,2237.0,Le Mourillon,Av Benoit Malon
2025-05-07,2025,2025-05,Appartement (T2-T3),160000.0,34.0,4706.0,Saint-Antoine,Rue Hippolyte Duprat
2025-05-07,2025,2025-05,Grande surface / Maison,706095.0,143.0,4938.0,Saint-Antoine,Rue Peiresc
2025-05-07,2025,2025-05,Appartement (T2-T3),249700.0,49.0,5096.0,Pont du Las,Av Joseph Louis Ortolan
2025-05-06,2025,2025-05,Appartement (T3-T4),299000.0,68.0,4397.0,La Chapelle,Av Francois Cuzin
2025-05-06,2025,2025-05,Appartement (T3-T4),406182.16,96.0,4231.0,Sect. DS,Bd Delescluze
2025-05-06,2025,2025-05,Appartement (T3-T4),290000.0,92.0,3152.0,Saint-Antoine,Rue Gimelli
2025-05-06,2025,2025-05,Appartement (T2-T3),134000.0,32.0,4188.0,La Serinette,Rue Massena
2025-05-06,2025,2025-05,Appartement (T2-T3),388300.0,63.0,6163.0,Saint-Jean du Var,Imp Du Cap
2025-05-06,2025,2025-05,Appartement (T3-T4),143750.0,66.0,2178.0,Saint-Roch,Av Aristide Briand
2025-05-06,2025,2025-05,Appartement (T3-T4),180000.0,68.0,2647.0,Pont du Las,Che De La Chartreuse
2025-05-05,2025,2025-05,Appartement (T2-T3),145000.0,44.0,3295.0,Sainte-Musse,Rue Castillon
2025-05-05,2025,2025-05,Appartement (T2-T3),78000.0,55.0,1418.0,Saint-Roch,Pl Benjamin Rimbaud
2025-05-05,2025,2025-05,Grande surface / Maison,370000.0,120.0,3083.0,Champs-de-Mars,Av Constant Perroud
2025-05-05,2025,2025-05,Studio,80000.0,14.0,5714.0,Saint-Roch,Bd Docteur Francois Fenelon
2025-05-03,2025,2025-05,Appartement (T2-T3),134000.0,30.0,4467.0,Sainte-Musse,Rue Pascal
2025-04-30,2025,2025-04,Appartement (T3-T4),275000.0,69.0,3986.0,Sect. DT,Rue Champollion
2025-04-30,2025,2025-04,Appartement (T2-T3),351600.0,62.0,5671.0,Pont du Las,Imp Louis Bonamici
2025-04-30,2025,2025-04,Appartement (T2-T3),126000.0,62.0,2032.0,Saint-Roch,Rue Du Jeu De Paume
2025-04-30,2025,2025-04,Appartement (T3-T4),267000.0,83.0,3217.0,Cap Brun,Av Louis Barthou
2025-04-30,2025,2025-04,Grande surface / Maison,290000.0,139.0,2086.0,Saint-Roch,Av Du 1Er Bataillon Choc
2025-04-30,2025,2025-04,Appartement (T3-T4),345000.0,90.0,3833.0,Valbertrand,Av Colbert
2025-04-30,2025,2025-04,Appartement (T2-T3),94000.0,52.0,1808.0,Bon Rencontre,Pl Gustave Lambert
2025-04-30,2025,2025-04,Appartement (T3-T4),90000.0,73.0,1233.0,Porte d'Italie,Av De La Haye
2025-04-30,2025,2025-04,Appartement (T2-T3),115000.0,44.0,2614.0,Sainte-Musse,Bd Bazeilles
2025-04-30,2025,2025-04,Appartement (T2-T3),310000.0,34.0,9118.0,Ollioules,Imp Clemence
2025-04-30,2025,2025-04,Appartement (T2-T3),114000.0,45.0,2533.0,Saint-Roch,Bd De Paris
2025-04-30,2025,2025-04,Appartement (T2-T3),108000.0,45.0,2400.0,Sect. DS,Che De Forgentier
2025-04-30,2025,2025-04,Appartement (T2-T3),62000.0,32.0,1938.0,La Chapelle,Tra Jacques Lemercier
2025-04-30,2025,2025-04,Appartement (T2-T3),163000.0,51.0,3196.0,Saint-Roch,Av Des Lices
2025-04-30,2025,2025-04,Appartement (T2-T3),155000.0,41.0,3780.0,Sainte-Musse,Rue Castillon
2025-04-30,2025,2025-04,Studio,63000.0,24.0,2625.0,Valbertrand,Rue Truguet
2025-04-30,2025,2025-04,Appartement (T2-T3),95000.0,51.0,1863.0,La Chapelle,Bd Marechal Joffre
2025-04-30,2025,2025-04,Appartement (T2-T3),110000.0,40.0,2750.0,Saint-Roch,Rue Du Docteur Barrois
2025-04-30,2025,2025-04,Appartement (T3-T4),150000.0,81.0,1852.0,Brunet,Rue Pascal D Oriano
2025-04-30,2025,2025-04,Appartement (T3-T4),260000.0,79.0,3291.0,Aguillon,Rue Henri Ste Claire Deville
2025-04-30,2025,2025-04,Grande surface / Maison,780000.0,125.0,6240.0,Aguillon,Rue Guynemer
2025-04-30,2025,2025-04,Appartement (T2-T3),78850.0,42.0,1877.0,Le Mourillon,Rue Pierre Bories
2025-04-30,2025,2025-04,Studio,130000.0,23.0,5652.0,Sect. DT,Rue Jules Cesar
2025-04-30,2025,2025-04,Appartement (T2-T3),135000.0,54.0,2500.0,Valbertrand,Le Mayol Rue Leon Reboul
2025-04-30,2025,2025-04,Appartement (T3-T4),286940.0,100.0,2869.0,Le Pradet,Rue Madeleine Desiree
2025-04-30,2025,2025-04,Appartement (T3-T4),172000.0,83.0,2072.0,Porte d'Italie,Av Amiral Daveluy
2025-04-30,2025,2025-04,Appartement (T3-T4),295300.0,84.0,3515.0,Cap Brun,Bd Jean Baptiste Abel
2025-04-30,2025,2025-04,Appartement (T3-T4),160000.0,80.0,2000.0,Brunet,Rue Amiral Nomy
2025-04-30,2025,2025-04,Appartement (T2-T3),160300.0,44.0,3643.0,Brunet,Bd Des Allobroges
2025-04-30,2025,2025-04,Appartement (T3-T4),300000.0,65.0,4615.0,Beaulieu,Av De La Resistance
2025-04-30,2025,2025-04,Appartement (T3-T4),170000.0,66.0,2576.0,Saint-Roch,Av Emile Vincent
2025-04-30,2025,2025-04,Appartement (T2-T3),123000.0,60.0,2050.0,Haute-ville,Rue Saint Laurent
2025-04-30,2025,2025-04,Appartement (T3-T4),83250.0,94.0,886.0,Sect. DM,Che Des Antilles
2025-04-30,2025,2025-04,Grande surface / Maison,175000.0,150.0,1167.0,Sect. EO,Rue Du Thym
2025-04-29,2025,2025-04,Appartement (T2-T3),151500.0,44.0,3443.0,La Rode,Rpt Mirasouleou
2025-04-29,2025,2025-04,Bien exceptionnel,330000.0,473.0,698.0,Bon Rencontre,Rue Hoche
2025-04-29,2025,2025-04,Appartement (T3-T4),183950.0,89.0,2067.0,Haute-ville,Rue Du Roi Rene
2025-04-29,2025,2025-04,Appartement (T3-T4),110000.0,78.0,1410.0,Bon Rencontre,Rue D Alger
2025-04-29,2025,2025-04,Appartement (T2-T3),137500.0,38.0,3618.0,La Chapelle,Av Georges Bizet
2025-04-29,2025,2025-04,Appartement (T2-T3),144000.0,61.0,2361.0,Haute-ville,Av Du Marechal Foch
2025-04-29,2025,2025-04,Appartement (T3-T4),158000.0,65.0,2431.0,Saint-Roch,Rue Commandant Emmanuel Davin
2025-04-29,2025,2025-04,Appartement (T3-T4),190000.0,79.0,2405.0,Le Mourillon,All Georges Leygues
2025-04-29,2025,2025-04,Appartement (T2-T3),118000.0,38.0,3105.0,Aguillon,Chem Vx Chemin De Sainte Musse
2025-04-29,2025,2025-04,Appartement (T3-T4),142000.0,66.0,2152.0,Haute-ville,Rue Saint Laurent
2025-04-29,2025,2025-04,Appartement (T2-T3),242000.0,53.0,4566.0,Sainte-Musse,Rue Daillon
2025-04-29,2025,2025-04,Appartement (T3-T4),180000.0,68.0,2647.0,Sect. EW,Che Barthelemy Florent
2025-04-29,2025,2025-04,Appartement (T2-T3),139900.0,56.0,2498.0,Aguillon,Av Joseph Gasquet
2025-04-29,2025,2025-04,Appartement (T3-T4),390000.0,99.0,3939.0,La Serinette,Rue Joseph
2025-04-29,2025,2025-04,Appartement (T2-T3),130000.0,58.0,2241.0,La Garde,Av Des Routes
2025-04-29,2025,2025-04,Studio,80318.18,18.0,4462.0,La Chapelle,Bd Edgar Amigas
2025-04-29,2025,2025-04,Bien exceptionnel,820000.0,355.0,2310.0,Saint-Antoine,Bd De Strasbourg
2025-04-29,2025,2025-04,Appartement (T3-T4),400000.0,71.0,5634.0,Beaulieu,Cor General De Gaulle
2025-04-29,2025,2025-04,Appartement (T2-T3),78000.0,33.0,2364.0,Haute-ville,Rue Felix Banette
2025-04-29,2025,2025-04,Appartement (T2-T3),150000.0,39.0,3846.0,Le Mourillon,Av Benoit Malon
2025-04-29,2025,2025-04,Studio,125000.0,25.0,5000.0,Sainte-Musse,Bd Sainte Helene
2025-04-29,2025,2025-04,Appartement (T2-T3),153000.0,47.0,3255.0,Aguillon,Bd Des Armaris
2025-04-29,2025,2025-04,Studio,139000.0,26.0,5346.0,Sainte-Musse,Bd Bazeilles
2025-04-29,2025,2025-04,Appartement (T2-T3),100000.0,46.0,2174.0,La Garde,Bd Louis Picon
2025-04-29,2025,2025-04,Bien exceptionnel,403000.0,381.0,1058.0,La Chapelle,Bd Marechal Joffre
2025-04-29,2025,2025-04,Appartement (T2-T3),170000.0,53.0,3208.0,La Chapelle,Rue Danton
2025-04-29,2025,2025-04,Appartement (T3-T4),338800.0,69.0,4910.0,Sect. EH,Che De Moneiret
2025-04-29,2025,2025-04,Appartement (T3-T4),411460.0,91.0,4522.0,Brunet,Bd De La Martille
2025-04-29,2025,2025-04,Appartement (T3-T4),225000.0,79.0,2848.0,Sect. DV,Che De Rigoumel
2025-04-29,2025,2025-04,Appartement (T3-T4),135000.0,92.0,1467.0,Saint-Roch,Av Aristide Briand
2025-04-29,2025,2025-04,Appartement (T2-T3),85000.0,31.0,2742.0,Sect. DV,Imp Rigoumel
2025-04-29,2025,2025-04,Appartement (T2-T3),216965.0,50.0,4339.0,Brunet,Bd Jules Michelet
2025-04-29,2025,2025-04,Grande surface / Maison,1280000.0,132.0,9697.0,Beaulieu,Che Des Moineaux
2025-04-29,2025,2025-04,Grande surface / Maison,385950.0,126.0,3063.0,Sect. ES,Che Barthelemy Florent
2025-04-29,2025,2025-04,Appartement (T3-T4),152500.0,70.0,2179.0,Valbertrand,Rue Darius Milhaud
2025-04-29,2025,2025-04,Appartement (T3-T4),275000.0,98.0,2806.0,Aguillon,Av Forbin
2025-04-29,2025,2025-04,Studio,71000.0,20.0,3550.0,Saint-Antoine,Rue Jean Jaures
2025-04-28,2025,2025-04,Appartement (T3-T4),171550.0,95.0,1806.0,Pont du Las,Av Bellegarde
2025-04-28,2025,2025-04,Appartement (T3-T4),195600.0,93.0,2103.0,La Chapelle,Av Philippe Lebon
2025-04-28,2025,2025-04,Appartement (T3-T4),315000.0,112.0,2812.0,Sainte-Musse,Cor Littoral Frederic Mistral
2025-04-28,2025,2025-04,Appartement (T3-T4),217000.0,82.0,2646.0,Brunet,Rue General Michel Audeoud
2025-04-28,2025,2025-04,Appartement (T2-T3),127000.0,41.0,3098.0,Faron,Av Aristide Briand
2025-04-28,2025,2025-04,Grande surface / Maison,200000.0,123.0,1626.0,Le Mourillon,Av Joseph Gasquet
2025-04-28,2025,2025-04,Appartement (T2-T3),180000.0,62.0,2903.0,Le Mourillon,Che De Flore
2025-04-28,2025,2025-04,Appartement (T2-T3),124000.0,45.0,2756.0,Haute-ville,Av General Gouraud
2025-04-28,2025,2025-04,Appartement (T2-T3),133100.0,54.0,2465.0,Haute-ville,Rue Lacordaire
2025-04-28,2025,2025-04,Appartement (T2-T3),170000.0,42.0,4048.0,Sainte-Musse,Rue Lamalgue
2025-04-28,2025,2025-04,Appartement (T3-T4),230000.0,85.0,2706.0,La Chapelle,Imp Regimbaud
2025-04-28,2025,2025-04,Appartement (T2-T3),350000.0,59.0,5932.0,Saint-Roch,Av Val Fleuri
2025-04-28,2025,2025-04,Appartement (T2-T3),95000.0,34.0,2794.0,La Chapelle,Av Marcel Castie
2025-04-28,2025,2025-04,Appartement (T2-T3),63500.0,30.0,2117.0,La Chapelle,Rue Berthier
2025-04-28,2025,2025-04,Appartement (T3-T4),162500.0,65.0,2500.0,Sect. DS,Rue Valentin Hauy
2025-04-28,2025,2025-04,Grande surface / Maison,650000.0,147.0,4422.0,Pont du Las,Bd Georges
2025-04-28,2025,2025-04,Appartement (T3-T4),118000.0,68.0,1735.0,Le Mourillon,Av Forbin
2025-04-28,2025,2025-04,Appartement (T2-T3),134615.95,43.0,3131.0,Sect. DS,Av Andre Le Chatelier
2025-04-28,2025,2025-04,Appartement (T2-T3),134000.0,56.0,2393.0,La Rode,Rue De Nice
2025-04-28,2025,2025-04,Appartement (T3-T4),242500.0,77.0,3149.0,Sect. DT,Av Lt Colonel Chabriel
2025-04-28,2025,2025-04,Appartement (T2-T3),145200.0,53.0,2740.0,La Chapelle,Rue Regimbaud
2025-04-28,2025,2025-04,Appartement (T3-T4),175000.0,73.0,2397.0,La Garde,Av Des Routes
2025-04-28,2025,2025-04,Appartement (T3-T4),500000.0,117.0,4274.0,La Garde,Av Pierre Renaudel
2025-04-28,2025,2025-04,Appartement (T3-T4),520000.0,93.0,5591.0,Sainte-Musse,Cor Littoral Frederic Mistral
2025-04-28,2025,2025-04,Appartement (T3-T4),305310.0,97.0,3148.0,Champs-de-Mars,Che De Provence
2025-04-28,2025,2025-04,Appartement (T3-T4),125000.0,70.0,1786.0,La Garde,Bd Paban
2025-04-28,2025,2025-04,Grande surface / Maison,900000.0,180.0,5000.0,Sainte-Musse,All Des Lauriers Roses
2025-04-28,2025,2025-04,Appartement (T3-T4),233000.0,69.0,3377.0,Brunet,Imp De Konakri
2025-04-28,2025,2025-04,Appartement (T3-T4),220400.0,94.0,2345.0,La Chapelle,Rue Danton
2025-04-28,2025,2025-04,Studio,142000.0,28.0,5071.0,Sect. DR,Che Mon Paradis
2025-04-28,2025,2025-04,Appartement (T2-T3),77000.0,42.0,1833.0,Saint-Roch,Bd Beaumarchais
2025-04-28,2025,2025-04,Appartement (T3-T4),75000.0,78.0,962.0,Aguillon,Av Sgt Gabriel Jourdan
2025-04-28,2025,2025-04,Grande surface / Maison,245000.0,148.0,1655.0,Sect. EP,Rte Du Val D Ardene
2025-04-28,2025,2025-04,Appartement (T3-T4),417490.0,74.0,5642.0,Sainte-Musse,Bd Du Docteur Cuneo
2025-04-28,2025,2025-04,Appartement (T3-T4),542000.0,106.0,5113.0,Cap Brun,Av Louis Barthou
2025-04-28,2025,2025-04,Appartement (T3-T4),320000.0,115.0,2783.0,Pont du Las,Bd Abbe Duploye
2025-04-28,2025,2025-04,Appartement (T3-T4),390000.0,81.0,4815.0,Sainte-Musse,Rue Fravega
2025-04-25,2025,2025-04,Appartement (T2-T3),95600.0,36.0,2656.0,Saint-Roch,Pl Benjamin Rimbaud
2025-04-25,2025,2025-04,Appartement (T2-T3),145000.0,40.0,3625.0,Sainte-Musse,Bd Bazeilles
2025-04-25,2025,2025-04,Studio,81000.0,28.0,2893.0,Valbertrand,Rue D Antrechaus
2025-04-25,2025,2025-04,Appartement (T3-T4),186500.0,80.0,2331.0,Valbertrand,Rue Jean Philippe Rameau
2025-04-25,2025,2025-04,Appartement (T2-T3),88000.0,33.0,2667.0,Porte d'Italie,Rue Emile Ollivier
2025-04-25,2025,2025-04,Appartement (T2-T3),23000.0,40.0,575.0,Porte d'Italie,Bd Marechal Joffre
2025-04-25,2025,2025-04,Appartement (T2-T3),105000.0,35.0,3000.0,Cap Brun,All Georges Leygues
2025-04-25,2025,2025-04,Appartement (T2-T3),163000.0,62.0,2629.0,Saint-Roch,Av Bir Hakeim
2025-04-25,2025,2025-04,Appartement (T3-T4),190000.0,102.0,1863.0,Bon Rencontre,Rue Jean Jaures
2025-04-25,2025,2025-04,Appartement (T3-T4),245000.0,110.0,2227.0,Valbertrand,Av Franklin Roosevelt
2025-04-25,2025,2025-04,Appartement (T2-T3),147000.0,52.0,2827.0,Champs-de-Mars,Av De L Elisa
2025-04-25,2025,2025-04,Studio,43500.0,18.0,2417.0,Porte d'Italie,Bd Leon Bourgeois
2025-04-25,2025,2025-04,Appartement (T3-T4),180000.0,99.0,1818.0,Porte d'Italie,Rue Capitaine Joseph Casanova
2025-04-25,2025,2025-04,Appartement (T3-T4),164000.0,78.0,2103.0,Porte d'Italie,Av Francois Cuzin
2025-04-25,2025,2025-04,Appartement (T2-T3),135000.0,51.0,2647.0,Valbertrand,Av Franklin Roosevelt
2025-04-25,2025,2025-04,Appartement (T3-T4),663000.0,106.0,6255.0,Saint-Jean du Var,Av De La Resistance
2025-04-24,2025,2025-04,Grande surface / Maison,385000.0,155.0,2484.0,La Garde,Rue Des Glycines
2025-04-24,2025,2025-04,Appartement (T3-T4),465000.0,112.0,4152.0,Saint-Jean du Var,Bd Docteur Bourgarel
2025-04-24,2025,2025-04,Appartement (T2-T3),213000.0,50.0,4260.0,Saint-Roch,Imp Du Liban
2025-04-24,2025,2025-04,Appartement (T2-T3),110000.0,54.0,2037.0,Sect. EW,Av Des Moulins
2025-04-24,2025,2025-04,Appartement (T2-T3),37000.0,33.0,1121.0,Saint-Antoine,Rue Courbet
2025-04-24,2025,2025-04,Appartement (T2-T3),126000.0,54.0,2333.0,Pont du Las,Che De La Barre
2025-04-24,2025,2025-04,Studio,44000.0,18.0,2444.0,Bon Rencontre,Rue De La Fraternite
2025-04-24,2025,2025-04,Studio,64500.0,23.0,2804.0,Le Mourillon,Imp Bruno
2025-04-24,2025,2025-04,Appartement (T2-T3),165000.0,38.0,4342.0,Pont du Las,Che De La Roquette
2025-04-24,2025,2025-04,Appartement (T3-T4),142300.0,67.0,2124.0,Saint-Roch,Av Leon Jouhaux
2025-04-24,2025,2025-04,Appartement (T2-T3),155000.0,48.0,3229.0,Saint-Roch,Rue De La Marette
2025-04-24,2025,2025-04,Studio,90000.0,26.0,3462.0,Le Mourillon,Che De La Ressence
2025-04-24,2025,2025-04,Appartement (T2-T3),83500.0,42.0,1988.0,Sect. DY,Av Des Fils Marescot
2025-04-24,2025,2025-04,Appartement (T3-T4),186000.0,78.0,2385.0,La Garde,Bd Paban
2025-04-24,2025,2025-04,Appartement (T2-T3),57000.0,35.0,1629.0,Le Mourillon,Che De La Ressence
2025-04-24,2025,2025-04,Appartement (T3-T4),209500.0,82.0,2555.0,Pont du Las,La Pinede
2025-04-24,2025,2025-04,Appartement (T2-T3),122500.0,35.0,3500.0,Valbertrand,Rue Picot
2025-04-24,2025,2025-04,Studio,60000.0,24.0,2500.0,Saint-Antoine,Rue Anatole France
2025-04-24,2025,2025-04,Appartement (T3-T4),155000.0,79.0,1962.0,Bon Rencontre,Rue Anatole France
2025-04-24,2025,2025-04,Appartement (T3-T4),220000.0,77.0,2857.0,Sect. DP,Rue D Alexandrie
2025-04-24,2025,2025-04,Bien exceptionnel,600000.0,385.0,1558.0,Saint-Antoine,Rue Anatole France
2025-04-24,2025,2025-04,Grande surface / Maison,330000.0,120.0,2750.0,La Garde,Rue Jean Lombard
2025-04-24,2025,2025-04,Appartement (T2-T3),135000.0,64.0,2109.0,Haute-ville,Rue Lacordaire
2025-04-24,2025,2025-04,Appartement (T3-T4),290000.0,80.0,3625.0,Brunet,Bd Jules Michelet
2025-04-24,2025,2025-04,Appartement (T2-T3),120000.0,54.0,2222.0,Bon Rencontre,Rue D Astour
2025-04-24,2025,2025-04,Appartement (T2-T3),130000.0,56.0,2321.0,Ollioules,Rue Louis Cotelle
2025-04-24,2025,2025-04,Appartement (T2-T3),145000.0,52.0,2788.0,Saint-Roch,Bd General Brosset
2025-04-24,2025,2025-04,Appartement (T3-T4),420000.0,111.0,3784.0,Saint-Antoine,Bd De Strasbourg
2025-04-24,2025,2025-04,Appartement (T2-T3),106200.0,62.0,1713.0,Saint-Roch,Rue Du Capitole
2025-04-24,2025,2025-04,Appartement (T2-T3),130000.0,43.0,3023.0,Sainte-Musse,Rue Lamalgue
2025-04-23,2025,2025-04,Appartement (T3-T4),215500.0,80.0,2694.0,Porte d'Italie,Av De Locarno
2025-04-23,2025,2025-04,Appartement (T2-T3),131000.0,38.0,3447.0,Sect. DR,Rue David
2025-04-23,2025,2025-04,Appartement (T2-T3),144000.0,45.0,3200.0,Haute-ville,Av De Claret
2025-04-23,2025,2025-04,Studio,45537.0,18.0,2530.0,Porte d'Italie,Bd Leon Bourgeois
2025-04-23,2025,2025-04,Appartement (T2-T3),210000.0,33.0,6364.0,Sainte-Musse,Cor Littoral Frederic Mistral
2025-04-23,2025,2025-04,Appartement (T2-T3),92650.0,40.0,2316.0,Bon Rencontre,Rue D Alger
2025-04-23,2025,2025-04,Appartement (T3-T4),360000.0,90.0,4000.0,Aguillon,Av Commandant Jean Loste
2025-04-23,2025,2025-04,Studio,65000.0,23.0,2826.0,Saint-Antoine,Rue Jean Jaures
2025-04-22,2025,2025-04,Bien exceptionnel,1210000.0,270.0,4481.0,Beaulieu,Che De Costebelle
2025-04-22,2025,2025-04,Appartement (T3-T4),180000.0,104.0,1731.0,Valbertrand,Av Franklin Roosevelt
2025-04-22,2025,2025-04,Appartement (T2-T3),154000.0,62.0,2484.0,Sect. DP,Rue Du Lt Andre Fournier
2025-04-22,2025,2025-04,Appartement (T3-T4),103000.0,68.0,1515.0,Porte d'Italie,Bd Leon Bourgeois
2025-04-22,2025,2025-04,Appartement (T2-T3),184000.0,54.0,3407.0,La Chapelle,Bd Des Acacias
2025-04-22,2025,2025-04,Studio,64000.0,20.0,3200.0,Saint-Antoine,Rue Anatole France
2025-04-22,2025,2025-04,Appartement (T2-T3),65000.0,38.0,1711.0,Haute-ville,Av General Gouraud
2025-04-22,2025,2025-04,Grande surface / Maison,310000.0,132.0,2348.0,Saint-Antoine,Rue Jean Jaures
2025-04-22,2025,2025-04,Appartement (T3-T4),290000.0,100.0,2900.0,Sainte-Musse,Bd Bazeilles
2025-04-22,2025,2025-04,Appartement (T2-T3),122000.0,33.0,3697.0,Bon Rencontre,Rue De Pomet
2025-04-22,2025,2025-04,Appartement (T2-T3),113000.0,32.0,3531.0,Haute-ville,Rue Janvier
2025-04-22,2025,2025-04,Studio,124300.0,25.0,4972.0,Bon Rencontre,Rue D Astour
2025-04-22,2025,2025-04,Grande surface / Maison,138000.0,181.0,762.0,Haute-ville,Av General Gouraud
2025-04-22,2025,2025-04,Appartement (T3-T4),241000.0,65.0,3708.0,Sect. DV,All Des Acanthes
2025-04-22,2025,2025-04,Appartement (T3-T4),205000.0,116.0,1767.0,Valbertrand,Av Georges Clemenceau
2025-04-22,2025,2025-04,Appartement (T3-T4),262850.0,67.0,3923.0,Sainte-Musse,Bd Sainte Helene
2025-04-22,2025,2025-04,Appartement (T2-T3),140000.0,45.0,3111.0,Haute-ville,Av Pre Fauchier
2025-04-22,2025,2025-04,Appartement (T3-T4),270000.0,85.0,3176.0,Brunet,Rue Pascal D Oriano
2025-04-22,2025,2025-04,Appartement (T2-T3),280000.0,64.0,4375.0,La Garde,Rue Des Violettes
2025-04-22,2025,2025-04,Appartement (T2-T3),103000.0,40.0,2575.0,La Chapelle,Rue Danton
2025-04-18,2025,2025-04,Appartement (T2-T3),170900.0,64.0,2670.0,Sect. DR,Av De Bourgogne
2025-04-18,2025,2025-04,Appartement (T3-T4),200000.0,78.0,2564.0,Valbertrand,Bd De Tesse
2025-04-18,2025,2025-04,Appartement (T2-T3),70000.0,32.0,2188.0,Haute-ville,Rue Coulmier
2025-04-18,2025,2025-04,Appartement (T3-T4),106500.0,68.0,1566.0,Porte d'Italie,Av Dussap
2025-04-18,2025,2025-04,Appartement (T3-T4),122000.0,71.0,1718.0,Bon Rencontre,Rue Larmodieu
2025-04-18,2025,2025-04,Appartement (T2-T3),75000.0,31.0,2419.0,Haute-ville,Rue Coulmier
2025-04-18,2025,2025-04,Appartement (T3-T4),186850.0,68.0,2748.0,Aguillon,Rue Henri Ste Claire Deville
2025-04-18,2025,2025-04,Appartement (T2-T3),125000.0,53.0,2358.0,La Serinette,All Du Docteur Laures
2025-04-18,2025,2025-04,Appartement (T3-T4),350000.0,90.0,3889.0,Sect. EP,Bd De L Helvetie
2025-04-18,2025,2025-04,Appartement (T3-T4),281000.0,66.0,4258.0,Sainte-Musse,Rue Daillon
2025-04-18,2025,2025-04,Appartement (T3-T4),168000.0,75.0,2240.0,Le Mourillon,Rue De La Tour D Auvergne
2025-04-18,2025,2025-04,Appartement (T2-T3),135000.0,60.0,2250.0,Sect. DS,Che De Forgentier
2025-04-18,2025,2025-04,Appartement (T3-T4),367000.0,119.0,3084.0,Saint-Antoine,Rue Mirabeau
2025-04-18,2025,2025-04,Appartement (T2-T3),63000.0,40.0,1575.0,Saint-Roch,Le Paris
2025-04-17,2025,2025-04,Appartement (T3-T4),178650.0,81.0,2206.0,Saint-Antoine,Rue Vincent Allegre
2025-04-17,2025,2025-04,Appartement (T2-T3),90000.0,42.0,2143.0,La Chapelle,Rue Danton
2025-04-17,2025,2025-04,Grande surface / Maison,570000.0,129.0,4419.0,Sect. EI,Che Des Bonnes Herbes
2025-04-17,2025,2025-04,Appartement (T2-T3),150000.0,55.0,2727.0,La Chapelle,Av Philippe Lebon
2025-04-17,2025,2025-04,Appartement (T2-T3),85000.0,35.0,2429.0,Porte d'Italie,Rue Emile Ollivier
2025-04-17,2025,2025-04,Studio,65000.0,20.0,3250.0,La Serinette,Rue Amiral Dumesnil
2025-04-17,2025,2025-04,Appartement (T2-T3),106500.0,47.0,2266.0,Brunet,Che Florian
2025-04-17,2025,2025-04,Appartement (T2-T3),134750.0,56.0,2406.0,La Rode,Rue De Nice
2025-04-17,2025,2025-04,Appartement (T2-T3),86000.0,57.0,1509.0,Porte d'Italie,Av Dussap
2025-04-17,2025,2025-04,Appartement (T3-T4),285000.0,92.0,3098.0,Aguillon,Rue Des Genevriers
2025-04-17,2025,2025-04,Appartement (T3-T4),360000.0,92.0,3913.0,Saint-Roch,Vc Beau Sejour
2025-04-16,2025,2025-04,Appartement (T2-T3),140356.0,64.0,2193.0,Saint-Roch,Bd Beaumarchais
2025-04-16,2025,2025-04,Studio,75000.0,25.0,3000.0,Bon Rencontre,Rue Victor Micholet
2025-04-16,2025,2025-04,Appartement (T3-T4),205500.0,76.0,2704.0,Valbertrand,Av D Entrecasteaux
2025-04-16,2025,2025-04,Appartement (T3-T4),249400.0,78.0,3197.0,Valbertrand,Rue Victor Clappier
2025-04-16,2025,2025-04,Appartement (T2-T3),368675.0,51.0,7229.0,Sect. DX,Rue De Castellas
2025-04-16,2025,2025-04,Appartement (T2-T3),169887.0,55.0,3089.0,Saint-Roch,Bd Trucy
2025-04-16,2025,2025-04,Appartement (T3-T4),144000.0,75.0,1920.0,Saint-Roch,Rue D Isly
2025-04-16,2025,2025-04,Appartement (T3-T4),115000.0,67.0,1716.0,Haute-ville,Av General Gouraud
2025-04-15,2025,2025-04,Grande surface / Maison,785625.0,136.0,5777.0,Brunet,Rue Massiges
2025-04-15,2025,2025-04,Grande surface / Maison,440000.0,121.0,3636.0,Le Mourillon,Rue De Siou Blanc
2025-04-15,2025,2025-04,Appartement (T2-T3),210000.0,60.0,3500.0,Sect. DT,Rue D Alep
2025-04-15,2025,2025-04,Appartement (T3-T4),160000.0,76.0,2105.0,Valbertrand,Av D Entrecasteaux
2025-04-15,2025,2025-04,Appartement (T2-T3),345000.0,62.0,5565.0,Cap Brun,Av De Savoie
2025-04-15,2025,2025-04,Appartement (T3-T4),190835.0,83.0,2299.0,Haute-ville,Av General Gouraud
